product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Just wow!,Nice,Barmer District,"May, 2021",62,17
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Hated it!,Bluetooth distance  2 meater only,Koothuparamba,"Nov, 2021",13,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Horrible,"Worst product,Made up off low quality plastic,In few days the charging port broke.Don't know how it got above 4 star rating.For this price it's ok but still if it would have worked for  atleast few months I could felt happy..",Coonoor,8 months ago,8,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Utterly Disappointed,"At the calling time Bluetooth is not working ,, Material is too chips",Deulia,10 months ago,8,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Perfect product!,Battery backup nice,Madhubani District,"Jan, 2022",7,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Highly recommended,excillent,Panipat,"May, 2021",7,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Nice,V good 👍,Mettupalayam Coimbatore District,"Jun, 2021",12,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Brilliant,Very nice,Faridabad,"Aug, 2021",25,5
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Great product,Value for money i loved it ❤️,Berhampore,"Nov, 2021",29,7
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Worth every penny,Giving my review after using it for 10 days. Battery backup is very good. It lasts for atleast two days even after using it for around 10-12 hours a day. But the only issue is the megnets are not that good. But overall it is worth for its price.,New Delhi,"Aug, 2021",82,29
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Good quality product,Good product,Gaya,"Jan, 2022",11,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Pretty good,Value for money froduct. Battery 🔋 backup is so good . I like it,Gandhinagar,"Jul, 2021",7,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Good choice,battery life 40 H,Purba Bardhaman District,"Jun, 2021",14,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Useless product,I want to replace this product with other because it getting off after 10 to 20 min automatically and continuosly and the power bottom not responding properly after 15 days of the product buying date,Kalyan,"Sep, 2021",42,13
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific,I love this,Silvassa,"Sep, 2021",9,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Mind-blowing purchase,Super battery powerful. Sound very nice.,Navi Mumbai,11 months ago,12,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific,Super product 👍,Tumkur District,"Jan, 2022",13,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Brilliant,nic one product,Dehradun,"Sep, 2021",12,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Classy product,Very nice product,Tiruppur,"Sep, 2021",23,6
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Wonderful,Value for money really worth buying it 👌 nice battery backup.. good product 😊,Krishnaraja Sagara,"Feb, 2022",5,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Mind-blowing purchase,Nice product in this prize thank you flipkart,Pune,"Sep, 2021",15,3
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Just wow!,So good,Bengaluru,"Sep, 2021",22,6
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Perfect product!,Thanks Flipkart,Madhyamgram,10 months ago,9,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Very Good,Sound 🔊 is better in the battery power🔋 is low  and saining is 👍💯,Ahmedabad,"Jan, 2022",9,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific purchase,This is very nice Bluetooth handset.,New Delhi,"Dec, 2021",8,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Nice product,Very nice,Dhupguri,"Dec, 2021",9,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Wonderful,Super product,Krishnagiri,"Jul, 2021",9,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Brilliant,Good delivery boy,Bengaluru,"May, 2021",9,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Value-for-money,After 2days my use less than 50 parcent batteryOver all battery backup is very good,Bengaluru,"May, 2021",21,6
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Nice product,Product is very good..Value for good product.,Gola Gokarannath,"Sep, 2021",23,7
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Highly recommended,Good quality,Gummidipoondi,"Sep, 2021",13,3
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Must buy!,Very beautiful,Jsw Steel Plant Township,"Aug, 2021",14,3
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,2,Expected a better product,Bluetooth very weak not perfect work,Patna,"Feb, 2022",24,8
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Worth the money,"Good product in this price 😘.. battery life good , 💪",Shivamogga,"Oct, 2021",14,4
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Simply awesome,"I just love the product,sound quality is very good,bass is very good,and the battery backup is also very good",Una District,"May, 2021",15,4
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Fair,Product is good but actual Bluetooth range is not more then one meter....,Sidcul Haridwar,"May, 2021",5,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Very poor,This Bluetooth is good it's sound quality is good and batery backup also good but it can not survive water which I did not know due to which it's calling mic got spoiled it was raining outside only 5 min .😭😭,Patna,8 months ago,8,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Best in the market!,Perfect... I love it thank you so much flipcart...,Mohanur,9 months ago,7,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Brilliant,"7 days usses after review battery backup excellent 👌, sound quality very good",Jaipur,10 months ago,7,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific purchase,Good,Patna,"Aug, 2021",7,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Horrible,Worst 🤬🤬🤬🤬,Siliguri,"Sep, 2021",13,4
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Great product,Nice products,Raipur,"Jul, 2021",7,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Wonderful,Very nice productBattry backup 30 to 40 houre,Lucknow,"Jan, 2022",11,3
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Great product,Very very super product,Pala,"Nov, 2021",9,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Wonderful,Sound very very good...... battery 🔋 40hr....I am so happy,Nadia District,"Sep, 2021",9,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Highly recommended,"This Is The Good Product, Battery 🔋 Life Is Best, Sound Effect Is Very Good, Base Is Very Best, And Good Service 🙂🎶😌",Solapur,11 months ago,3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Super!,Good,Kolkata,"Mar, 2022",3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Excellent,Device is good but extra buds and USB cable are not in this box.,Sultanganj,"Mar, 2022",3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Perfect product!,Thanks to flipkart for this amazing product 😍😍Value for money ❤❤❤Flipkart office manager behave too good ❤❤❤😍😍Thanku so much flipkart ❤❤❤,Bhambla Industrial Area,"Feb, 2022",4,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Good choice,Good very fast delivery and battery power 40 hours perfect,Bathinda,"Feb, 2022",3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Good choice,Amazing product value for money 💰30 hoursCharging 3 hoursQuality ok,Taranagar,"Sep, 2021",12,4
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Don't waste your money,Build quality is very poor,Mumbai,"Jul, 2021",24,13
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Mind-blowing purchase,Mind blowingSound 4.5/5Battery backup 5/5Paisa vasool,Dharmavaram,"Feb, 2022",8,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Wonderful,Highly recommend product.must buy.super design,Kolkata,10 months ago,7,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Very Good,Battery backup is really good ☺️,Rajpur Sonarpur,11 months ago,6,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Worth every penny,Excellent product I really loved this Bass was fantastic,Honnali,"Jun, 2021",6,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Awesome,Nice product battery backup is good,Sultanpur,"Dec, 2021",9,3
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,2,Moderate,Its getting automatic disconnecting problem,Bengaluru,"Jun, 2021",15,8
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,2,Expected a better product,Bad sound & voice qty,Rohtak,"Aug, 2021",16,9
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Did not meet expectations,Don't buy,Bankura District,4 months ago,3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Excellent,Awesome Products. More then aspect 🤩,Jorapokhar,5 months ago,0,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Classy product,Undoubtedly best in low budget,Binnaguri,7 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Utterly Disappointed,Totally waste product .. left side of the ear phone is not working with in 10 days of purchase I want refund from the company,Chennai,7 months ago,3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Don't waste your money,Very bed products.sound quality low and proper not fitied my ear,West Delhi,7 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Really Nice,"The product was VFM.CONS ONLY-1) BATTERY BACKUP 2.5DAYS(12+12+6-30HR)THEN(AT 20%) IT WILL START REPEATING THAT BATTERY LOW IN EVERY 15SECS.THE 20 MINS LAST FOR(10-20MINS)2)NO CHARGER(USB CABLE) PROVIDED3)NO INDICATOR TO KNOW IF THE NECKBAND IS CHARGED OR NOT(JUST BY ASSUMING 100HRS,I AM CHARGING)PROS-All the rest like build,sound, connectivity,etc.",Bhubaneswar,8 months ago,3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Worst experience ever!,Very cheep quality don't buy it ✍️✍️,Hanwada,9 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Unsatisfactory,Do not buy thik product,Jammu,9 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Just wow!,Very Nice Product and battery backup good🔥🔥,Hariharpur,10 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Super!,#Best price product#Sound Exlet#Bess super # Battery maximum 25-30 hours#Dj sound Exlent but Normal sound average#Bodi quality average# magnet very low,Ranga Reddy,10 months ago,3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Utterly Disappointed,Weast product... after 1month Karab,Lanka,10 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Worth the money,Best one for rough use at this price.. Daily office going people who ride bike must buy,Chennai,"Mar, 2022",3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Does the job,Battery life is good👍 but bass quality not good👎 sound quality not good normal quality build quality not good...,Purba Medinipur District,"Jan, 2022",3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Waste of money!,Received Damaged Useless Dead Product.Didnt know why I went for this Sh***y Product. Buyers Beware,Raia,"Dec, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Worthless,Bad. Cant connect call,Bangalore Urban,"Nov, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Simply awesome,Very nice product,Kanpur Dehat,"Sep, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Wonderful,Getting more than 40 hours Thank you  aroma and Flipkart for this wonderful product,Malayinkeezhu,"Sep, 2021",2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Does the job,Ok,Ballari,"Sep, 2021",3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Mind-blowing purchase,Work is fine,Madhupur,"Jan, 2022",5,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Super!,Very nice product thanks Flipkart,Surat District,"Dec, 2021",5,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Worthless,Useless product,Jalor,"Nov, 2021",5,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific purchase,Very good product,Bengaluru,"Sep, 2021",5,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Perfect product!,Nice product 👌,Tumakuru,"Sep, 2021",7,3
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Good quality product,Nice neckband for me,Jhumri Telaiya,"Jun, 2021",8,3
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Good,"I HAVE PURCHASE AROMA YELLOW SERIES NB119B VERY LITTLE GOOD BUT SOUND GOOD, BUT I HAVE CHECKED BATTERY🔋 BACKUP LOW QUILITY . AUTOMATICALLY DOWN No properly Backup I didn't likely.. Don't purchase this product. I worst Product...",Mumbai,"Sep, 2021",13,9
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Brilliant,Nice product,Dahej Sir,"Dec, 2021",6,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Just okay,Temporary is better......,Dhanbad,"Sep, 2021",6,3
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Fair,Very good sound and highly battery backup up to 50 Hrs.  So good product,Samastipur,"Jan, 2022",8,4
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,2,Bad sound quality,surrounding noise catch-up  is much much higher in this headsets .. resulting voice quality is poor .. suggestion: please try to avoid.,Krishnanagar,"Sep, 2021",11,8
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Very poor,Not so good,East Godavari District,"Jun, 2021",18,16
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Pretty good,Value for money product.... Best Bluetooth Headphone under Rs. 400/-Sound Quality is very good..... Go for it....,Nalbari,7 months ago,3,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Wonderful,"I bought this headphone at 29 May.  As much as it was charged that day, today it is about 3-4 days and I am still able to finish the charge.  I use it for about 15 hours every day.  Battery Backup Next Next.  And this headphone sound quality is deadly number ion diameter.  In fact, I really like this headphone.  Thanks to Flipkart.",Haldibari,9 months ago,3,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific,Best in this segment 379,Gonda,9 months ago,4,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Unsatisfactory,Invoice and outvoice  calling is  not proper,Bhiwandi,10 months ago,3,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Hated it!,"Not a good product to buy, its not connected on my device if it is connected to my device then after 10 minutes it's automatically disconnected with my mobile also magnet also not working and also sound quality is average and also not properly charging. Finally more than 5 Problems that I have faced by this product",Madurai,10 months ago,3,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Awesome,Super aroma badshah,Saran District,11 months ago,3,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Does the job,Average quality.,Kozhikode District,"Feb, 2022",3,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,3,Decent product,Nice a bt,New Delhi,"Jul, 2021",4,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Excellent,Battery 🔋vary good backup,Sundargarh,"Jul, 2021",4,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Excellent,GOOD PRODUCT,Pratapgarh District,"Jul, 2021",4,1
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Terrible product,Bad 😞 money 💰 west,Tiruppur District,"Dec, 2021",4,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Worst experience ever!,Low bass,Jalpaiguri District,"Jul, 2021",4,2
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Unsatisfactory,Not good sound and not battery backup,Aurangabad,"Sep, 2021",14,13
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Fabulous!,Good sound quality and battery backup,Faizabad,3 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Terrific purchase,Good sound battery pack very good,,5 months ago,0,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Worst experience ever!,Low quality,Ernakulam District,4 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,2,Moderate,No good no bad,Tirunelveli District,6 months ago,0,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Utterly Disappointed,"Very poor quality. I used it for only 2 months, charging point is rusted and damaged",Hole Narsipur,5 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Horrible,CHARGING PIN VERY WORST QUALITY,Chennai,6 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Worst experience ever!,Worst product. Left speaker stopped working after 3.5 months of purchase. Even Lesser use.,New Delhi,6 months ago,1,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Fabulous!,"The product was very nice than I expected.but only two problems are (1)I have received a different colour than I ordered.and(02)i didn't recieve the cable wire.this are the 2 main problems I received,instaed that,the sound is amezing,and also the battery backup is extradinary..recommended to buy.thankyou Flipkart...",Rajampet,6 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,4,Delightful,Nice product,Seoni,2 months ago,0,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Highly recommended,Good praise of the👌,,7 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,5,Wonderful,Very nice 👍,,7 months ago,2,0
ACCGEXQ3KTZZYZYQ,Aroma NB119B Badshah 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset,1,Unsatisfactory,This product is very low quality don't west money,Godhara,7 months ago,1,0
